,Value
8942,10
8943,10
8944,12
8945,11
8946,16
8947,13
8948,13
8949,10
8950,10
8951,12
8952,10
8953,9
8954,11
8955,9
8956,8
8957,12
8958,10
8959,11
8960,8
8961,10
8962,9
8963,13
8964,13
8965,13
8966,14
8967,12
8968,12
8969,11
8970,12
8971,12
8972,10
8973,11
8974,11
8975,10
8976,13
8977,13
8978,13
8979,13
8980,13
8981,10
8982,12
8983,11
8984,10
8985,15
8986,16
8987,12
8988,13
8989,16
8990,15
8991,15
8992,11
8993,12
8994,14
8995,11
8996,11
8997,10
8998,14
8999,11
9000,11
9001,13
9002,12
9003,12
9004,15
9005,13
9006,13
9007,11
9008,14
9009,30
9010,27
9011,12
9012,14
9013,16
9014,15
9015,17
9016,17
9017,11
9018,11
9019,12
9020,11
9021,12
9022,9
9023,10
9024,10
9025,9
9026,10
9027,13
9028,10
9029,10
9030,11
9031,15
9032,11
9033,13
9034,12
9035,14
9036,13
9037,17
9038,15
9039,19
9040,18
9041,18
9042,18
9043,18
9044,21
9045,20
9046,20
9047,16
9048,19
9049,20
9050,21
9051,11
9052,12
9053,12
9054,12
9055,11
9056,16
9057,18
9058,14
9059,14
9060,11
9061,11
9062,11
9063,11
9064,9
9065,10
9066,10
9067,8
9068,12
9069,11
9070,9
9071,8
9072,8
9073,13
9074,11
9075,9
9076,13
9077,11
9078,12
9079,8
9080,12
9081,9
9082,14
9083,10
9084,13
9085,13
9086,11
9087,11
9088,14
9089,9
9090,12
9091,10
9092,10
9093,12
9094,12
9095,10
9096,12
9097,14
9098,13
9099,11
9100,13
9101,12
9102,14
9103,13
9104,12
9105,14
9106,8
9107,8
9108,9
9109,6
9110,8
9111,7
9112,8
9113,10
9114,8
9115,14
9116,12
9117,9
9118,15
9119,8
9120,10
9121,8
9122,9
9123,7
9124,12
9125,6
9126,7
9127,6
9128,6
9129,11
9130,15
9131,10
9132,10
9133,11
9134,9
9135,10
9136,11
9137,10
9138,8
9139,11
9140,9
9141,11
9142,9
9143,10
9144,12
9145,22
9146,19
9147,22
9148,11
9149,24
9150,18
9151,12
9152,12
9153,12
9154,11
9155,11
9156,9
9157,10
9158,10
9159,9
9160,9
9161,10
9162,10
9163,11
9164,12
9165,10
9166,12
9167,12
9168,16
9169,9
9170,17
9171,10
9172,10
9173,13
9174,9
9175,11
9176,10
9177,11
9178,13
9179,12
9180,13
9181,12
9182,10
9183,13
9184,10
9185,11
9186,14
9187,12
9188,11
9189,11
9190,10
9191,11
9192,16
9193,12
9194,15
9195,13
9196,12
9197,12
9198,11
9199,12
9200,11
9201,13
9202,10
9203,8
9204,10
9205,7
9206,10
9207,12
9208,9
9209,7
9210,7
9211,12
9212,12
9213,13
9214,8
9215,10
9216,10
9217,10
9218,12
9219,11
9220,11
9221,11
9222,14
9223,11
9224,13
9225,14
9226,13
9227,13
9228,8
9229,7
9230,8
9231,14
9232,11
9233,12
9234,10
9235,10
9236,12
9237,9
9238,9
9239,11
9240,8
9241,7
9242,8
9243,12
9244,11
9245,8
9246,11
9247,13
9248,18
9249,18
9250,14
9251,12
9252,8
9253,4
9254,6
9255,19
9256,13
9257,16
9258,21
9259,10
9260,24
9261,23
9262,22
9263,12
9264,13
9265,11
9266,10
9267,9
9268,12
9269,17
9270,11
9271,13
9272,12
9273,11
9274,16
9275,9
9276,10
9277,9
9278,13
9279,10
9280,10
9281,9
9282,8
9283,8
9284,8
9285,12
9286,10
9287,11
9288,14
9289,11
9290,12
9291,13
9292,8
9293,11
9294,15
9295,15
9296,16
9297,10
9298,18
9299,18
9300,11
9301,14
9302,11
9303,10
9304,11
9305,10
9306,8
9307,9
9308,13
9309,15
9310,12
9311,12
9312,7
9313,10
9314,8
9315,5
9316,11
9317,11
9318,11
9319,7
9320,13
9321,11
9322,9
9323,17
9324,24
9325,7
9326,10
9327,6
9328,9
9329,4
9330,11
9331,5
9332,7
9333,8
9334,8
9335,9
9336,9
9337,8
9338,8
9339,9
9340,18
9341,15
9342,18
9343,20
9344,8
9345,11
9346,10
9347,9
9348,9
9349,9
9350,18
9351,12
9352,12
9353,9
9354,15
9355,11
9356,7
9357,11
9358,7
9359,10
9360,6
9361,6
9362,15
9363,11
9364,12
9365,9
9366,14
9367,11
9368,10
9369,9
9370,11
9371,12
9372,10
9373,14
9374,8
9375,7
9376,11
9377,8
9378,7
9379,11
9380,9
9381,9
9382,8
9383,8
9384,7
9385,9
9386,8
9387,9
9388,12
9389,11
9390,8
9391,14
9392,10
9393,12
9394,9
9395,11
9396,10
9397,11
9398,8
9399,12
9400,8
9401,8
9402,9
9403,11
9404,11
9405,10
9406,11
9407,12
9408,12
9409,8
9410,11
9411,8
9412,8
9413,8
9414,7
9415,6
9416,11
9417,14
9418,10
9419,10
9420,9
9421,5
9422,8
9423,8
9424,9
9425,6
9426,6
9427,11
9428,10
9429,10
9430,13
9431,12
9432,12
9433,7
9434,6
9435,8
9436,7
9437,9
9438,8
9439,10
9440,6
9441,8
9442,10
9443,6
9444,5
9445,6
9446,9
9447,15
9448,10
9449,14
9450,15
9451,13
9452,11
9453,14
9454,12
9455,5
9456,8
9457,6
9458,5
9459,10
9460,7
9461,9
9462,9
9463,17
9464,16
9465,16
9466,18
9467,11
9468,10
9469,7
9470,10
9471,10
9472,9
9473,5
9474,8
9475,5
9476,9
9477,7
9478,9
9479,10
9480,8
9481,9
9482,10
9483,14
9484,11
9485,13
9486,15
9487,9
9488,9
9489,10
9490,8
9491,9
9492,8
9493,7
9494,11
9495,8
9496,9
9497,10
9498,7
9499,9
9500,5
9501,9
9502,9
9503,8
9504,9
9505,6
9506,6
9507,6
9508,5
9509,7
9510,7
9511,7
9512,7
9513,9
9514,9
9515,10
9516,9
9517,7
9518,8
9519,10
9520,20
9521,11
9522,8
9523,14
9524,9
9525,13
9526,9
9527,9
9528,13
9529,12
9530,9
9531,10
9532,7
9533,8
9534,10
9535,7
9536,6
9537,9
9538,9
9539,11
9540,5
9541,10
9542,9
9543,8
9544,9
9545,9
9546,9
9547,8
9548,7
9549,6
9550,7
9551,11
9552,13
9553,11
9554,10
9555,10
9556,11
9557,14
9558,11
9559,12
9560,11
9561,8
9562,8
9563,9
9564,6
9565,8
9566,9
9567,8
9568,7
9569,8
9570,7
9571,15
9572,16
9573,9
9574,10
9575,10
9576,6
9577,9
9578,11
9579,12
9580,18
9581,12
9582,9
9583,13
9584,17
9585,18
9586,10
9587,19
9588,21
9589,11
9590,11
9591,9
9592,11
9593,23
9594,20
9595,16
9596,10
9597,10
9598,9
9599,7
9600,8
9601,7
9602,8
9603,13
9604,15
9605,15
9606,16
9607,11
9608,15
9609,11
9610,11
9611,16
9612,11
9613,12
9614,14
9615,10
9616,13
9617,10
9618,13
9619,14
9620,14
9621,15
9622,14
9623,15
9624,13
9625,13
9626,15
9627,13
9628,12
9629,15
9630,6
9631,8
9632,11
9633,14
9634,12
9635,12
9636,11
9637,10
9638,12
9639,11
9640,12
9641,10
9642,11
9643,11
9644,12
9645,7
9646,9
9647,7
9648,7
9649,9
9650,15
9651,14
9652,12
9653,13
9654,11
9655,8
9656,11
9657,9
9658,11
9659,8
9660,9
9661,8
9662,16
9663,14
9664,8
9665,8
9666,9
9667,7
9668,6
9669,11
9670,13
9671,11
9672,13
9673,10
9674,7
9675,8
9676,6
9677,8
9678,9
9679,13
9680,12
9681,8
9682,9
9683,16
9684,14
9685,13
9686,17
9687,17
9688,16
9689,9
9690,12
9691,8
9692,10
9693,10
9694,7
9695,14
9696,8
9697,17
9698,17
9699,17
9700,17
9701,19
9702,7
9703,11
9704,10
9705,6
9706,8
9707,12
9708,12
9709,11
9710,12
9711,12
9712,7
9713,9
9714,11
9715,9
9716,7
9717,8
9718,9
9719,10
9720,8
9721,6
9722,10
9723,12
9724,11
9725,12
9726,12
9727,15
9728,13
9729,15
9730,14
9731,10
9732,10
9733,11
9734,13
9735,15
9736,17
9737,16
9738,14
9739,11
9740,10
9741,6
9742,15
9743,9
9744,9
9745,15
9746,16
9747,10
9748,8
9749,12
9750,13
9751,10
9752,9
9753,8
9754,8
9755,9
9756,9
9757,10
9758,5
9759,7
9760,8
9761,8
9762,8
9763,13
9764,6
9765,6
9766,6
9767,10
9768,13
9769,10
9770,6
9771,9
9772,9
9773,9
9774,9
9775,11
9776,13
9777,11
9778,9
9779,10
9780,11
9781,9
9782,10
9783,6
9784,10
9785,6
9786,8
9787,5
9788,8
9789,8
9790,10
9791,7
9792,12
9793,9
9794,9
9795,15
9796,12
9797,12
9798,13
9799,12
9800,13
9801,14
9802,11
9803,10
9804,13
9805,6
9806,17
9807,14
9808,8
9809,9
9810,8
9811,7
9812,10
9813,11
9814,11
9815,10
9816,13
9817,12
9818,10
9819,15
9820,7
9821,11
9822,10
9823,11
9824,8
9825,8
9826,7
9827,8
9828,5
9829,9
9830,9
9831,11
9832,9
9833,13
9834,16
9835,12
9836,11
9837,10
9838,10
9839,12
9840,13
9841,12
9842,13
9843,12
9844,8
9845,10
9846,5
9847,10
9848,11
9849,11
9850,11
9851,10
9852,13
9853,11
9854,9
9855,11
9856,13
9857,11
9858,7
9859,9
9860,12
9861,11
9862,10
9863,11
9864,12
9865,10
9866,10
9867,12
9868,9
9869,10
9870,14
9871,18
9872,9
9873,9
9874,15
9875,12
9876,14
9877,11
9878,12
9879,18
9880,17
9881,15
9882,19
9883,15
9884,10
9885,13
9886,9
9887,8
9888,10
9889,12
9890,10
9891,10
9892,10
9893,11
9894,13
9895,15
9896,14
9897,14
9898,14
9899,13
9900,11
9901,15
9902,9
9903,16
9904,14
9905,15
9906,9
9907,10
9908,12
9909,12
9910,11
9911,12
9912,12
9913,13
9914,11
9915,12
9916,11
9917,14
9918,15
9919,16
9920,13
9921,15
9922,16
9923,16
9924,7
9925,13
9926,8
9927,13
9928,9
9929,15
9930,17
9931,13
9932,11
9933,14
9934,10
9935,10
9936,9
9937,10
9938,11
9939,7
9940,12
9941,10
9942,11
9943,29
9944,25
9945,30
9946,29
9947,31
9948,8
9949,12
9950,14
9951,8
9952,12
9953,7
9954,11
9955,16
9956,20
9957,18
9958,18
9959,14
9960,13
9961,13
9962,12
9963,11
9964,14
9965,13
9966,13
9967,13
9968,13
9969,10
9970,13
9971,10
9972,12
9973,12
9974,14
9975,15
9976,14
9977,10
9978,12
9979,11
9980,7
9981,10
9982,13
9983,13
9984,13
9985,8
9986,13
9987,14
9988,14
9989,7
9990,7
9991,7
9992,11
9993,8
9994,11
9995,8
9996,12
9997,13
9998,12
9999,12
10000,12
10001,12
10002,6
10003,10
10004,8
10005,9
10006,12
10007,9
10008,14
10009,17
10010,13
10011,17
10012,16
10013,12
10014,8
10015,9
10016,9
10017,16
10018,14
10019,14
10020,12
10021,13
10022,14
10023,13
10024,10
10025,17
10026,17
10027,10
10028,10
10029,10
10030,15
10031,10
10032,14
10033,8
10034,14
10035,16
10036,15
10037,15
10038,18
10039,15
10040,9
10041,19
10042,17
10043,14
10044,19
10045,18
10046,17
10047,13
10048,14
10049,12
10050,15
10051,11
10052,13
10053,12
10054,13
10055,10
10056,10
10057,12
10058,10
10059,9
10060,9
10061,8
10062,10
10063,9
10064,12
10065,12
10066,15
10067,15
10068,15
10069,15
10070,15
10071,19
10072,16
10073,13
10074,17
10075,15
10076,17
10077,18
10078,20
10079,9
10080,16
10081,18
10082,17
10083,16
10084,15
10085,12
10086,17
10087,14
10088,19
10089,18
10090,19
10091,11
10092,11
10093,11
10094,14
10095,12
10096,15
10097,19
10098,14
10099,16
10100,16
10101,14
10102,12
10103,14
10104,13
10105,13
10106,12
10107,15
10108,12
10109,11
10110,10
10111,10
10112,10
10113,10
10114,12
10115,12
10116,15
10117,13
10118,12
10119,13
10120,12
10121,10
10122,13
10123,12
10124,11
10125,16
10126,17
10127,16
10128,15
10129,15
10130,14
10131,12
10132,16
10133,14
10134,11
10135,10
10136,17
10137,14
10138,19
10139,34
10140,32
10141,24
10142,19
10143,13
10144,14
10145,18
10146,20
10147,24
10148,14
10149,22
10150,15
10151,22
10152,12
10153,12
10154,13
10155,13
10156,10
10157,11
10158,12
10159,11
10160,12
10161,11
10162,10
10163,11
10164,12
10165,13
10166,12
10167,17
10168,14
10169,15
10170,15
10171,19
10172,16
10173,14
10174,16
10175,8
10176,7
10177,12
10178,16
10179,18
10180,15
10181,12
10182,15
10183,15
10184,14
10185,9
10186,11
10187,14
10188,13
10189,11
10190,10
10191,10
10192,12
10193,12
10194,12
10195,12
10196,9
10197,8
10198,10
10199,18
10200,11
10201,15
10202,9
10203,9
10204,6
10205,15
10206,13
10207,16
10208,11
10209,7
10210,17
10211,13
10212,12
10213,13
10214,13
10215,8
10216,14
10217,8
10218,8
10219,14
10220,12
10221,12
10222,10
10223,11
10224,10
10225,13
10226,13
10227,15
10228,12
10229,12
10230,11
10231,12
10232,12
10233,12
10234,8
10235,6
10236,9
10237,8
10238,9
10239,11
10240,13
10241,10
10242,9
10243,11
10244,11
10245,11
10246,7
10247,12
10248,11
10249,15
10250,8
10251,12
10252,13
10253,12
10254,13
10255,14
10256,11
10257,13
10258,12
10259,10
10260,15
10261,14
10262,12
10263,11
10264,10
10265,8
10266,11
10267,9
10268,10
10269,13
10270,12
10271,9
10272,12
10273,15
10274,15
10275,13
10276,11
10277,21
10278,8
10279,14
10280,14
10281,10
10282,8
10283,15
10284,16
10285,14
10286,18
10287,15
10288,16
10289,14
10290,16
10291,14
10292,11
10293,16
10294,21
10295,14
10296,12
10297,17
10298,12
10299,18
10300,15
10301,14
10302,17
10303,16
10304,14
10305,20
10306,16
10307,15
10308,15
10309,12
10310,13
10311,11
10312,13
10313,13
10314,13
10315,12
10316,15
10317,18
10318,16
10319,16
10320,14
10321,12
10322,11
10323,16
10324,21
10325,16
10326,17
10327,17
10328,16
10329,14
10330,15
10331,20
10332,14
10333,13
10334,14
10335,15
10336,13
10337,12
10338,15
10339,16
10340,12
10341,10
10342,10
10343,19
10344,14
10345,11
10346,10
10347,10
10348,21
10349,16
10350,20
10351,24
10352,25
10353,16
10354,19
10355,7
10356,9
10357,9
10358,7
10359,10
10360,7
10361,9
10362,10
10363,12
10364,12
10365,8
10366,11
10367,8
10368,6
10369,7
10370,8
10371,12
10372,30
10373,16
10374,11
10375,8
10376,8
10377,6
10378,10
10379,14
10380,16
10381,12
10382,13
10383,17
10384,14
10385,13
10386,13
10387,7
10388,9
10389,8
10390,10
10391,12
10392,8
10393,7
10394,12
10395,16
10396,12
10397,10
10398,10
10399,12
10400,11
10401,8
10402,13
10403,13
10404,8
10405,12
10406,14
10407,10
10408,11
10409,7
10410,8
10411,8
10412,8
10413,10
10414,13
10415,13
10416,17
10417,12
10418,8
10419,10
10420,12
10421,11
10422,12
10423,14
10424,11
10425,8
10426,7
10427,9
10428,10
10429,12
10430,14
10431,11
10432,19
10433,15
10434,13
10435,12
10436,11
10437,12
10438,9
10439,8
10440,10
10441,16
10442,10
10443,10
10444,18
10445,17
10446,9
10447,12
10448,17
10449,18
10450,15
10451,12
10452,11
10453,15
10454,11
10455,17
10456,10
10457,9
10458,10
10459,18
10460,18
10461,18
10462,18
10463,16
10464,16
10465,18
10466,19
10467,15
10468,19
10469,17
10470,16
10471,18
10472,25
10473,29
10474,31
10475,25
10476,27
10477,29
10478,29
10479,27
10480,29
10481,28
10482,30
10483,24
10484,28
10485,18
10486,8
10487,24
10488,18
10489,19
10490,20
10491,34
10492,25
10493,27
10494,28
10495,26
10496,28
10497,10
10498,11
10499,13
10500,13
10501,14
10502,13
10503,15
10504,15
10505,10
10506,11
10507,14
10508,12
10509,11
10510,10
10511,14
10512,13
10513,14
10514,15
10515,12
10516,12
10517,7
10518,8
10519,14
10520,13
10521,12
10522,12
10523,14
10524,15
10525,17
10526,13
10527,15
10528,13
10529,15
10530,16
10531,14
10532,16
10533,19
10534,17
10535,18
10536,16
10537,12
10538,18
10539,11
10540,18
10541,18
10542,22
10543,20
10544,16
10545,16
10546,14
10547,15
10548,12
10549,10
10550,9
10551,14
10552,14
10553,15
10554,10
10555,8
10556,10
10557,6
10558,15
10559,13
10560,16
10561,16
10562,12
10563,11
10564,11
10565,11
10566,8
10567,10
10568,11
10569,6
10570,11
10571,10
10572,7
10573,9
10574,9
10575,11
10576,12
10577,15
10578,15
10579,10
10580,14
10581,7
10582,9
10583,13
10584,11
10585,8
10586,8
10587,10
10588,10
10589,9
10590,8
10591,9
10592,7
10593,5
10594,6
10595,7
10596,6
10597,7
10598,9
10599,13
10600,15
10601,15
10602,11
10603,14
10604,14
10605,16
10606,22
10607,16
10608,22
10609,13
10610,20
10611,19
10612,21
10613,18
10614,10
10615,12
10616,7
10617,10
10618,11
10619,11
10620,15
10621,11
10622,13
10623,14
10624,10
10625,14
10626,12
10627,14
10628,10
10629,10
10630,12
10631,22
10632,20
10633,20
10634,10
10635,13
10636,13
10637,11
10638,12
10639,12
10640,12
10641,13
10642,16
10643,18
10644,15
10645,21
10646,18
10647,15
10648,19
10649,18
10650,15
10651,18
10652,19
10653,21
10654,20
10655,18
10656,22
10657,22
10658,19
10659,15
10660,16
10661,17
10662,18
10663,17
10664,13
10665,13
10666,12
10667,7
10668,9
10669,12
10670,9
10671,12
10672,7
10673,13
10674,8
10675,12
10676,10
10677,13
10678,15
10679,9
10680,9
10681,12
10682,16
10683,19
10684,17
10685,12
10686,11
10687,12
10688,10
10689,23
10690,19
10691,20
10692,19
10693,16
10694,18
10695,14
10696,21
10697,17
10698,11
10699,24
10700,17
10701,22
10702,24
10703,17
10704,23
10705,16
10706,21
10707,17
10708,13
10709,16
10710,21
10711,13
10712,18
10713,18
10714,19
10715,19
10716,13
10717,11
10718,9
10719,10
10720,7
10721,10
10722,8
10723,7
10724,15
10725,13
10726,17
10727,17
10728,13
10729,7
10730,13
10731,8
10732,13
10733,21
10734,17
10735,22
10736,25
10737,19
10738,20
10739,15
10740,12
10741,13
10742,14
10743,15
10744,13
10745,14
10746,14
10747,13
10748,13
10749,12
10750,14
10751,12
10752,12
10753,9
10754,11
10755,16
10756,10
10757,14
10758,11
10759,8
10760,10
10761,7
10762,9
10763,10
10764,11
10765,14
10766,10
10767,12
10768,12
10769,13
10770,13
10771,11
10772,11
10773,11
10774,10
10775,9
10776,8
10777,8
10778,7
10779,6
10780,12
10781,11
10782,8
10783,10
10784,9
10785,9
10786,8
10787,8
10788,12
10789,13
10790,10
10791,12
10792,13
10793,8
10794,11
10795,20
10796,10
10797,11
10798,9
10799,14
10800,14
10801,12
10802,13
10803,10
10804,13
10805,11
10806,7
10807,8
10808,11
10809,14
10810,14
10811,12
10812,12
10813,13
10814,14
10815,7
10816,15
10817,22
10818,24
10819,14
10820,13
10821,14
10822,14
10823,16
10824,16
10825,19
10826,18
10827,11
10828,15
10829,13
10830,8
10831,9
10832,9
10833,0
10834,8
10835,10
10836,10
10837,8
10838,10
10839,15
10840,13
10841,9
10842,13
10843,9
10844,11
10845,12
10846,8
10847,12
10848,13
10849,14
10850,13
10851,10
10852,13
10853,8
10854,11
10855,12
10856,13
10857,12
10858,12
10859,11
10860,11
10861,12
10862,11
10863,12
10864,10
10865,9
10866,7
10867,9
10868,13
10869,17
10870,14
10871,21
10872,23
10873,21
10874,20
10875,15
10876,17
10877,14
10878,14
10879,10
10880,11
10881,14
10882,10
10883,14
10884,8
10885,15
10886,14
10887,13
10888,12
10889,16
10890,15
10891,8
10892,6
10893,7
10894,9
10895,7
10896,6
10897,8
10898,11
10899,12
10900,10
10901,9
10902,9
10903,12
10904,14
10905,11
10906,11
10907,12
10908,11
10909,8
10910,12
10911,9
10912,9
10913,9
10914,8
10915,8
10916,6
10917,12
10918,9
10919,7
10920,10
10921,8
10922,11
10923,10
10924,8
10925,12
10926,12
10927,8
10928,10
10929,13
10930,12
10931,9
10932,9
10933,7
10934,8
10935,7
10936,11
10937,7
10938,10
10939,11
10940,12
10941,13
10942,11
10943,13
10944,11
10945,17
10946,22
10947,21
10948,11
10949,9
10950,10
10951,5
10952,13
10953,19
10954,8
10955,15
10956,8
10957,10
10958,9
10959,19
10960,10
10961,16
10962,14
10963,18
10964,20
10965,26
10966,22
10967,22
10968,11
10969,10
10970,10
10971,11
10972,9
10973,10
10974,9
10975,12
10976,8
10977,14
10978,13
10979,10
10980,16
10981,14
10982,15
10983,17
10984,15
10985,15
10986,10
10987,15
10988,11
10989,9
10990,9
10991,7
10992,8
10993,10
10994,10
10995,8
10996,7
10997,7
10998,11
10999,15
11000,15
11001,15
11002,17
11003,18
11004,16
11005,14
11006,16
11007,13
11008,10
11009,9
11010,10
11011,10
11012,8
11013,8
11014,12
11015,10
11016,10
11017,15
11018,16
11019,13
11020,15
11021,13
11022,14
11023,14
11024,15
11025,17
11026,10
11027,10
11028,10
11029,10
11030,19
11031,11
11032,19
11033,8
11034,7
11035,7
11036,9
11037,7
11038,7
11039,10
11040,7
11041,6
11042,12
11043,14
11044,8
11045,10
11046,11
11047,12
11048,9
11049,9
11050,14
11051,11
11052,10
11053,9
11054,15
11055,15
11056,14
11057,6
11058,10
11059,10
11060,11
11061,13
11062,13
11063,13
11064,11
11065,9
11066,10
11067,11
11068,9
11069,11
11070,13
11071,12
11072,12
11073,14
11074,15
11075,13
11076,15
11077,15
11078,11
11079,13
11080,14
11081,13
11082,15
11083,15
11084,13
11085,15
11086,15
11087,11
11088,15
11089,13
11090,14
11091,22
11092,11
11093,11
11094,13
11095,14
11096,10
11097,12
11098,12
11099,11
11100,10
11101,12
11102,13
11103,12
11104,12
11105,14
11106,11
11107,12
11108,17
11109,15
11110,12
11111,10
11112,12
11113,11
11114,14
11115,14
11116,12
11117,9
11118,9
11119,10
11120,10
11121,14
11122,13
11123,12
11124,12
11125,11
11126,12
11127,11
11128,16
11129,14
11130,12
11131,13
11132,14
11133,16
11134,15
11135,14
11136,14
11137,15
11138,14
11139,12
11140,15
11141,12
11142,12
11143,14
11144,9
11145,13
11146,15
11147,12
11148,11
11149,10
11150,13
11151,12
11152,13
11153,10
11154,10
11155,10
11156,12
11157,6
11158,6
11159,11
11160,9
11161,11
11162,10
11163,10
11164,10
11165,11
11166,10
11167,6
11168,10
11169,8
11170,8
11171,9
11172,13
11173,9
11174,8
11175,11
11176,11
11177,10
11178,10
11179,16
11180,18
11181,7
11182,6
11183,10
11184,10
11185,7
11186,7
11187,7
11188,8
11189,9
11190,10
11191,8
11192,9
11193,8
11194,9
11195,12
11196,9
11197,10
11198,10
11199,10
11200,10
11201,10
11202,12
11203,12
11204,12
11205,15
11206,13
11207,11
11208,13
11209,12
11210,8
11211,10
11212,10
11213,7
11214,14
11215,9
11216,12
11217,12
11218,11
11219,5
11220,10
11221,9
11222,9
11223,8
11224,9
11225,5
11226,14
11227,10
11228,13
11229,9
11230,12
11231,10
11232,9
11233,11
11234,10
11235,10
11236,10
11237,9
11238,10
11239,12
11240,10
11241,10
11242,12
11243,11
11244,14
11245,10
11246,10
11247,11
11248,12
11249,13
11250,11
11251,8
11252,9
11253,19
11254,10
11255,12
11256,9
11257,10
11258,18
11259,17
11260,19
11261,18
11262,11
11263,1
11264,2
11265,15
11266,14
11267,12
11268,10
11269,10
11270,12
11271,12
11272,11
11273,13
11274,13
11275,13
11276,10
11277,8
11278,18
11279,8
11280,12
11281,11
11282,10
11283,11
11284,13
11285,14
11286,12
11287,13
11288,10
11289,14
11290,9
11291,17
11292,12
11293,11
11294,14
11295,13
11296,12
11297,11
11298,16
11299,11
11300,17
11301,14
11302,14
11303,15
11304,17
11305,16
11306,15
11307,12
11308,13
11309,10
11310,14
11311,23
11312,25
11313,30
11314,20
11315,29
11316,25
11317,26
11318,28
11319,29
11320,30
11321,18
11322,24
11323,21
11324,9
11325,11
11326,9
11327,13
11328,12
11329,13
11330,22
11331,22
11332,27
11333,25
11334,22
11335,14
11336,26
11337,30
11338,25
11339,15
11340,14
11341,12
11342,13
11343,12
11344,16
11345,7
11346,9
11347,9
11348,9
11349,10
11350,8
11351,13
11352,8
11353,10
11354,10
11355,13
11356,13
11357,8
11358,14
11359,13
11360,9
11361,8
11362,9
11363,6
11364,6
11365,5
11366,8
11367,13
11368,11
11369,10
11370,13
11371,12
11372,7
11373,9
11374,9
11375,10
11376,6
11377,6
11378,5
11379,5
11380,11
11381,13
11382,11
11383,13
11384,11
11385,10
11386,9
11387,11
11388,10
11389,5
11390,8
11391,13
11392,13
11393,11
11394,9
11395,12
11396,8
11397,7
11398,8
11399,10
11400,12
11401,11
11402,10
11403,11
11404,15
11405,12
11406,19
11407,16
11408,12
11409,11
11410,13
11411,11
11412,10
11413,11
11414,11
11415,16
11416,16
11417,18
11418,20
11419,18
11420,16
11421,16
11422,18
11423,17
11424,9
11425,14
11426,10
11427,18
11428,18
11429,17
11430,18
11431,18
11432,19
11433,18
11434,14
11435,15
11436,15
11437,18
11438,13
11439,15
11440,21
11441,11
11442,9
11443,11
11444,18
11445,11
11446,20
11447,11
11448,15
11449,14
11450,8
11451,12
11452,10
11453,16
11454,19
11455,14
11456,8
11457,11
11458,13
11459,13
11460,12
11461,12
11462,11
11463,11
11464,16
11465,12
11466,12
11467,13
11468,15
11469,6
11470,11
11471,10
11472,9
11473,6
11474,8
11475,10
11476,12
11477,13
11478,15
11479,8
11480,11
11481,10
11482,10
11483,10
11484,10
11485,11
11486,11
11487,13
11488,9
11489,12
11490,15
11491,13
11492,15
11493,13
11494,16
11495,18
11496,16
11497,16
11498,15
11499,16
11500,14
11501,17
11502,16
11503,13
11504,14
11505,14
11506,12
11507,12
11508,27
11509,26
11510,28
11511,29
11512,31
11513,29
11514,28
11515,29
11516,10
11517,29
11518,30
11519,28
11520,24
11521,28
11522,27
11523,15
11524,12
11525,13
11526,10
11527,16
11528,12
11529,9
11530,12
11531,10
11532,12
11533,8
11534,9
11535,8
11536,8
11537,12
11538,10
11539,11
11540,13
11541,13
11542,13
11543,10
11544,11
11545,14
11546,16
11547,15
11548,17
11549,15
11550,16
11551,18
11552,16
11553,18
11554,11
11555,12
11556,9
11557,8
11558,24
11559,29
11560,22
11561,29
11562,25
11563,29
11564,26
11565,23
11566,12
11567,9
11568,11
11569,11
11570,12
11571,20
11572,15
11573,15
11574,14
11575,15
11576,17
11577,14
11578,12
11579,10
11580,9
11581,12
11582,10
11583,10
11584,12
11585,11
11586,11
11587,12
11588,12
11589,11
11590,11
11591,11
11592,9
11593,14
11594,12
11595,10
11596,10
11597,11
11598,12
11599,12
11600,13
11601,12
11602,14
11603,14
11604,11
11605,15
11606,13
11607,8
11608,25
11609,27
11610,7
11611,9
11612,10
11613,10
11614,13
11615,13
11616,8
11617,15
11618,7
11619,8
11620,11
11621,10
11622,10
11623,7
11624,8
11625,9
11626,6
11627,13
11628,19
11629,15
11630,19
11631,18
11632,19
11633,20
11634,15
11635,21
11636,12
11637,11
11638,12
11639,13
11640,12
11641,9
11642,9
11643,8
11644,10
11645,10
11646,10
11647,12
11648,11
11649,8
11650,11
11651,28
11652,21
11653,24
11654,31
11655,23
11656,28
11657,24
11658,20
11659,26
11660,17
11661,30
11662,21
11663,20
11664,17
11665,27
11666,24
11667,23
11668,20
11669,17
11670,25
11671,21
11672,22
11673,18
11674,28
11675,25
11676,29
11677,27
11678,28
11679,28
11680,26
11681,23
11682,20
11683,23
11684,14
11685,9
11686,9
11687,10
11688,10
11689,20
11690,16
11691,15
11692,19
11693,26
11694,20
11695,27
11696,16
11697,6
11698,15
11699,13
11700,12
11701,12
11702,10
11703,16
11704,13
11705,13
11706,15
11707,17
11708,21
11709,26
11710,23
11711,20
11712,14
11713,13
11714,18
11715,16
11716,21
11717,16
11718,16
11719,20
11720,21
11721,24
11722,18
11723,25
11724,19
11725,33
11726,33
11727,28
11728,32
11729,28
11730,14
11731,9
11732,25
11733,30
11734,21
11735,21
11736,16
11737,18
11738,10
11739,18
11740,13
